input,Conductivity [S/cm]
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|4.88$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$29,-5.309803919971486
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.35$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$90,-3.958607314841775
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.35$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$80,-4.1487416512809245
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.35$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$69,-4.337242168318426
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.35$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$60,-4.568636235841013
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.35$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$50,-4.853871964321762
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.35$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$39,-5.136677139879544
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.35$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$29,-5.494850021680094
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.7$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$90,-4.142667503568732
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.7$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$80,-4.346787486224656
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.7$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$70,-4.568636235841013
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.7$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$60,-4.823908740944319
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.7$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$49,-5.136677139879544
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.7$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$39,-5.455931955649724
*CC(*)c1ccccc1.*CCCCCOC(*)=O.*CCCOC(=O)O*$3.3$9.77NAN_ratioNAN_ratio$NAN_Mw$51210$2.33$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.7$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$30,-5.920818753952375
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.44$0.09NAN_ratioNAN_ratio$NAN_Mw$44194$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.33$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$91,-4.075720713938118
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.44$0.09NAN_ratioNAN_ratio$NAN_Mw$44194$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.33$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$80,-4.267606240177032
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.44$0.09NAN_ratioNAN_ratio$NAN_Mw$44194$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.33$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$70,-4.443697499232712
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.44$0.09NAN_ratioNAN_ratio$NAN_Mw$44194$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.33$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$60,-4.698970004336019
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.44$0.09NAN_ratioNAN_ratio$NAN_Mw$44194$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.33$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$50,-4.920818753952375
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.44$0.09NAN_ratioNAN_ratio$NAN_Mw$44194$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.33$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$40,-5.2076083105017466
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.44$0.09NAN_ratioNAN_ratio$NAN_Mw$44194$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.33$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$30,-5.619788758288394
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.33$0.09NAN_ratioNAN_ratio$NAN_Mw$48300$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.57$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$90,-4.698970004336019
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.33$0.09NAN_ratioNAN_ratio$NAN_Mw$48300$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.57$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$80,-4.853871964321762
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.33$0.09NAN_ratioNAN_ratio$NAN_Mw$48300$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.57$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$70,-5.045757490560675
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.33$0.09NAN_ratioNAN_ratio$NAN_Mw$48300$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.57$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$60,-5.267606240177032
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.33$0.09NAN_ratioNAN_ratio$NAN_Mw$48300$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.57$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$50,-5.522878745280337
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.33$0.09NAN_ratioNAN_ratio$NAN_Mw$48300$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.57$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$40,-5.769551078621726
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.33$0.09NAN_ratioNAN_ratio$NAN_Mw$48300$1.13$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|2.57$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$30,-6.2076083105017466
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.14$0.09NAN_ratioNAN_ratio$NAN_Mw$68900$1.15$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.55$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$90,-5.154901959985743
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.14$0.09NAN_ratioNAN_ratio$NAN_Mw$68900$1.15$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.55$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$80,-5.309803919971486
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.14$0.09NAN_ratioNAN_ratio$NAN_Mw$68900$1.15$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.55$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$70,-5.522878745280337
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.14$0.09NAN_ratioNAN_ratio$NAN_Mw$68900$1.15$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.55$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$60,-5.7447274948966935
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.14$0.09NAN_ratioNAN_ratio$NAN_Mw$68900$1.15$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.55$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$50,-6.022276394711152
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.14$0.09NAN_ratioNAN_ratio$NAN_Mw$68900$1.15$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.55$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$40,-6.3872161432802645
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.14$0.09NAN_ratioNAN_ratio$NAN_Mw$68900$1.15$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|3.55$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$30,-6.853871964321762
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.11$0.09NAN_ratioNAN_ratio$NAN_Mw$76400$1.17$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|4.0$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$90,-5.346787486224656
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.11$0.09NAN_ratioNAN_ratio$NAN_Mw$76400$1.17$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|4.0$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$80,-5.494850021680094
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.11$0.09NAN_ratioNAN_ratio$NAN_Mw$76400$1.17$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|4.0$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$70,-5.698970004336019
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.11$0.09NAN_ratioNAN_ratio$NAN_Mw$76400$1.17$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|4.0$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$60,-5.920818753952375
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.11$0.09NAN_ratioNAN_ratio$NAN_Mw$76400$1.17$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|4.0$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$50,-6.221848749616356
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.11$0.09NAN_ratioNAN_ratio$NAN_Mw$76400$1.17$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|4.0$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$40,-6.6020599913279625
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.11$0.09NAN_ratioNAN_ratio$NAN_Mw$76400$1.17$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|4.0$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$30,-7.0
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.23$0.1NAN_ratioNAN_ratio$NAN_Mw$55510$1.21$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|10.11$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$89,-3.721246399047171
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.23$0.1NAN_ratioNAN_ratio$NAN_Mw$55510$1.21$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|10.11$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$80,-3.9208187539523753
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.23$0.1NAN_ratioNAN_ratio$NAN_Mw$55510$1.21$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|10.11$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$70,-4.130768280269024
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.23$0.1NAN_ratioNAN_ratio$NAN_Mw$55510$1.21$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|10.11$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$59,-4.3872161432802645
*CC(*)(C)C(=O)OC.*CC(*)(C)C(=O)O[^].*CCO*$0.23$0.1NAN_ratioNAN_ratio$NAN_Mw$55510$1.21$NAN_DP$S_2$NAN_Tm$NAN_Tg|O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)FNAN_ratioNAN_ratioNAN_ratio$NAN_Mw$NAN_Mn$1.0$1$S_3$236$NAN_Tg|10.11$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$NAN_weight_ratio$weight_ratio$NAN_inorganic$NAN_inorganic_weight$50,-4.769551078621726
